grafana  | logger=migrator t=2026-03-15T12:18:54.520260489Z level=info msg="Migration successfully executed" id="Change dashboard_encrypted column to MEDIUMBLOB" duration=15.694µs
grafana  | logger=migrator t=2026-03-15T12:18:54.525639453Z level=info msg="Executing migration" id="create quota table v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.52595584Z level=info msg="Migration successfully executed" id="create quota table v1" duration=322.609µs
grafana  | logger=migrator t=2026-03-15T12:18:54.531209966Z level=info msg="Executing migration" id="create index UQE_quota_org_id_user_id_target - v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.531566883Z level=info msg="Migration successfully executed" id="create index UQE_quota_org_id_user_id_target - v1" duration=357.337µs
grafana  | logger=migrator t=2026-03-15T12:18:54.536643295Z level=info msg="Executing migration" id="Update quota table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.536661605Z level=info msg="Migration successfully executed" id="Update quota table charset" duration=18.947µs
grafana  | logger=migrator t=2026-03-15T12:18:54.541799113Z level=info msg="Executing migration" id="create plugin_setting table"
grafana  | logger=migrator t=2026-03-15T12:18:54.542204715Z level=info msg="Migration successfully executed" id="create plugin_setting table" duration=411.761µs
grafana  | logger=migrator t=2026-03-15T12:18:54.547326629Z level=info msg="Executing migration" id="create index UQE_plugin_setting_org_id_plugin_id - v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.54767792Z level=info msg="Migration successfully executed" id="create index UQE_plugin_setting_org_id_plugin_id - v1" duration=351.352µs
grafana  | logger=migrator t=2026-03-15T12:18:54.552703853Z level=info msg="Executing migration" id="Add column plugin_version to plugin_settings"
grafana  | logger=migrator t=2026-03-15T12:18:54.553721253Z level=info msg="Migration successfully executed" id="Add column plugin_version to plugin_settings" duration=1.016952ms
grafana  | logger=migrator t=2026-03-15T12:18:54.559180485Z level=info msg="Executing migration" id="Update plugin_setting table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.559204169Z level=info msg="Migration successfully executed" id="Update plugin_setting table charset" duration=24.429µs
grafana  | logger=migrator t=2026-03-15T12:18:54.564332791Z level=info msg="Executing migration" id="update NULL org_id to 1"
grafana  | logger=migrator t=2026-03-15T12:18:54.564515013Z level=info msg="Migration successfully executed" id="update NULL org_id to 1" duration=184.168µs
grafana  | logger=migrator t=2026-03-15T12:18:54.569575221Z level=info msg="Executing migration" id="make org_id NOT NULL and DEFAULT VALUE 1"
grafana  | logger=migrator t=2026-03-15T12:18:54.57251895Z level=info msg="Migration successfully executed" id="make org_id NOT NULL and DEFAULT VALUE 1" duration=2.943264ms
grafana  | logger=migrator t=2026-03-15T12:18:54.577897495Z level=info msg="Executing migration" id="create session table"
grafana  | logger=migrator t=2026-03-15T12:18:54.578220505Z level=info msg="Migration successfully executed" id="create session table" duration=323.349µs
grafana  | logger=migrator t=2026-03-15T12:18:54.5833316Z level=info msg="Executing migration" id="Drop old table playlist table"
grafana  | logger=migrator t=2026-03-15T12:18:54.583376114Z level=info msg="Migration successfully executed" id="Drop old table playlist table" duration=45.103µs
grafana  | logger=migrator t=2026-03-15T12:18:54.588369766Z level=info msg="Executing migration" id="Drop old table playlist_item table"
grafana  | logger=migrator t=2026-03-15T12:18:54.588407696Z level=info msg="Migration successfully executed" id="Drop old table playlist_item table" duration=38.277µs
grafana  | logger=migrator t=2026-03-15T12:18:54.594026028Z level=info msg="Executing migration" id="create playlist table v2"
grafana  | logger=migrator t=2026-03-15T12:18:54.594331142Z level=info msg="Migration successfully executed" id="create playlist table v2" duration=305.1µs
grafana  | logger=migrator t=2026-03-15T12:18:54.59949715Z level=info msg="Executing migration" id="create playlist item table v2"
grafana  | logger=migrator t=2026-03-15T12:18:54.599760884Z level=info msg="Migration successfully executed" id="create playlist item table v2" duration=263.73µs
grafana  | logger=migrator t=2026-03-15T12:18:54.604939143Z level=info msg="Executing migration" id="Update playlist table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.604957312Z level=info msg="Migration successfully executed" id="Update playlist table charset" duration=18.594µs
grafana  | logger=migrator t=2026-03-15T12:18:54.610238701Z level=info msg="Executing migration" id="Update playlist_item table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.610260588Z level=info msg="Migration successfully executed" id="Update playlist_item table charset" duration=22.461µs
grafana  | logger=migrator t=2026-03-15T12:18:54.615280108Z level=info msg="Executing migration" id="Add playlist column created_at"
grafana  | logger=migrator t=2026-03-15T12:18:54.616390342Z level=info msg="Migration successfully executed" id="Add playlist column created_at" duration=1.109842ms
grafana  | logger=migrator t=2026-03-15T12:18:54.621534076Z level=info msg="Executing migration" id="Add playlist column updated_at"
grafana  | logger=migrator t=2026-03-15T12:18:54.622596048Z level=info msg="Migration successfully executed" id="Add playlist column updated_at" duration=1.061813ms
grafana  | logger=migrator t=2026-03-15T12:18:54.627814115Z level=info msg="Executing migration" id="drop preferences table v2"
grafana  | logger=migrator t=2026-03-15T12:18:54.627865721Z level=info msg="Migration successfully executed" id="drop preferences table v2" duration=57.024µs
grafana  | logger=migrator t=2026-03-15T12:18:54.632948413Z level=info msg="Executing migration" id="drop preferences table v3"
grafana  | logger=migrator t=2026-03-15T12:18:54.632990179Z level=info msg="Migration successfully executed" id="drop preferences table v3" duration=42.333µs
grafana  | logger=migrator t=2026-03-15T12:18:54.638049753Z level=info msg="Executing migration" id="create preferences table v3"
grafana  | logger=migrator t=2026-03-15T12:18:54.638361944Z level=info msg="Migration successfully executed" id="create preferences table v3" duration=311.883µs
grafana  | logger=migrator t=2026-03-15T12:18:54.644054319Z level=info msg="Executing migration" id="Update preferences table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.644085553Z level=info msg="Migration successfully executed" id="Update preferences table charset" duration=32.026µs
grafana  | logger=migrator t=2026-03-15T12:18:54.649219634Z level=info msg="Executing migration" id="Add column team_id in preferences"
grafana  | logger=migrator t=2026-03-15T12:18:54.650340177Z level=info msg="Migration successfully executed" id="Add column team_id in preferences" duration=1.120255ms
grafana  | logger=migrator t=2026-03-15T12:18:54.655453276Z level=info msg="Executing migration" id="Update team_id column values in preferences"
grafana  | logger=migrator t=2026-03-15T12:18:54.655526723Z level=info msg="Migration successfully executed" id="Update team_id column values in preferences" duration=73.761µs
grafana  | logger=migrator t=2026-03-15T12:18:54.66088978Z level=info msg="Executing migration" id="Add column week_start in preferences"
grafana  | logger=migrator t=2026-03-15T12:18:54.662081944Z level=info msg="Migration successfully executed" id="Add column week_start in preferences" duration=1.192323ms
grafana  | logger=migrator t=2026-03-15T12:18:54.667170249Z level=info msg="Executing migration" id="Add column preferences.json_data"
grafana  | logger=migrator t=2026-03-15T12:18:54.668249987Z level=info msg="Migration successfully executed" id="Add column preferences.json_data" duration=1.079408ms
grafana  | logger=migrator t=2026-03-15T12:18:54.673691513Z level=info msg="Executing migration" id="alter preferences.json_data to mediumtext v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.673707729Z level=info msg="Migration successfully executed" id="alter preferences.json_data to mediumtext v1" duration=16.857µs
grafana  | logger=migrator t=2026-03-15T12:18:54.679202989Z level=info msg="Executing migration" id="Add preferences index org_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.679689193Z level=info msg="Migration successfully executed" id="Add preferences index org_id" duration=486.435µs
grafana  | logger=migrator t=2026-03-15T12:18:54.686018402Z level=info msg="Executing migration" id="Add preferences index user_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.686470138Z level=info msg="Migration successfully executed" id="Add preferences index user_id" duration=452.607µs
grafana  | logger=migrator t=2026-03-15T12:18:54.691924649Z level=info msg="Executing migration" id="Add home_dashboard_uid column to preferences table"
grafana  | logger=migrator t=2026-03-15T12:18:54.69307796Z level=info msg="Migration successfully executed" id="Add home_dashboard_uid column to preferences table" duration=1.153024ms
grafana  | logger=migrator t=2026-03-15T12:18:54.6983368Z level=info msg="Executing migration" id="Add missing dashboard_uid to preferences table"
grafana  | logger=migrator t=2026-03-15T12:18:54.698535463Z level=info msg="Migration successfully executed" id="Add missing dashboard_uid to preferences table" duration=198.77µs
grafana  | logger=migrator t=2026-03-15T12:18:54.703746279Z level=info msg="Executing migration" id="create alert table v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.704185071Z level=info msg="Migration successfully executed" id="create alert table v1" duration=438.772µs
grafana  | logger=migrator t=2026-03-15T12:18:54.709812257Z level=info msg="Executing migration" id="add index alert org_id & id "
grafana  | logger=migrator t=2026-03-15T12:18:54.710221362Z level=info msg="Migration successfully executed" id="add index alert org_id & id " duration=409.841µs
grafana  | logger=migrator t=2026-03-15T12:18:54.7152127Z level=info msg="Executing migration" id="add index alert state"
grafana  | logger=migrator t=2026-03-15T12:18:54.715580556Z level=info msg="Migration successfully executed" id="add index alert state" duration=368.03µs
grafana  | logger=migrator t=2026-03-15T12:18:54.720803592Z level=info msg="Executing migration" id="add index alert dashboard_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.721251402Z level=info msg="Migration successfully executed" id="add index alert dashboard_id" duration=447.757µs
grafana  | logger=migrator t=2026-03-15T12:18:54.73639349Z level=info msg="Executing migration" id="Create alert_rule_tag table v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.736791166Z level=info msg="Migration successfully executed" id="Create alert_rule_tag table v1" duration=397.816µs
grafana  | logger=migrator t=2026-03-15T12:18:54.74594072Z level=info msg="Executing migration" id="Add unique index alert_rule_tag.alert_id_tag_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.746605262Z level=info msg="Migration successfully executed" id="Add unique index alert_rule_tag.alert_id_tag_id" duration=666.003µs
grafana  | logger=migrator t=2026-03-15T12:18:54.766171337Z level=info msg="Executing migration" id="drop index UQE_alert_rule_tag_alert_id_tag_id - v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.76664475Z level=info msg="Migration successfully executed" id="drop index UQE_alert_rule_tag_alert_id_tag_id - v1" duration=473.714µs
grafana  | logger=migrator t=2026-03-15T12:18:54.773260058Z level=info msg="Executing migration" id="Rename table alert_rule_tag to alert_rule_tag_v1 - v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.776793515Z level=info msg="Migration successfully executed" id="Rename table alert_rule_tag to alert_rule_tag_v1 - v1" duration=3.531243ms
grafana  | logger=migrator t=2026-03-15T12:18:54.78242149Z level=info msg="Executing migration" id="Create alert_rule_tag table v2"
grafana  | logger=migrator t=2026-03-15T12:18:54.782766272Z level=info msg="Migration successfully executed" id="Create alert_rule_tag table v2" duration=345.537µs
grafana  | logger=migrator t=2026-03-15T12:18:54.790166172Z level=info msg="Executing migration" id="create index UQE_alert_rule_tag_alert_id_tag_id - Add unique index alert_rule_tag.alert_id_tag_id V2"
grafana  | logger=migrator t=2026-03-15T12:18:54.790659537Z level=info msg="Migration successfully executed" id="create index UQE_alert_rule_tag_alert_id_tag_id - Add unique index alert_rule_tag.alert_id_tag_id V2" duration=494.143µs
grafana  | logger=migrator t=2026-03-15T12:18:54.806933793Z level=info msg="Executing migration" id="copy alert_rule_tag v1 to v2"
grafana  | logger=migrator t=2026-03-15T12:18:54.807199009Z level=info msg="Migration successfully executed" id="copy alert_rule_tag v1 to v2" duration=266.35µs
grafana  | logger=migrator t=2026-03-15T12:18:54.813528423Z level=info msg="Executing migration" id="drop table alert_rule_tag_v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.813809675Z level=info msg="Migration successfully executed" id="drop table alert_rule_tag_v1" duration=281.189µs
grafana  | logger=migrator t=2026-03-15T12:18:54.818844241Z level=info msg="Executing migration" id="create alert_notification table v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.819149091Z level=info msg="Migration successfully executed" id="create alert_notification table v1" duration=304.743µs
grafana  | logger=migrator t=2026-03-15T12:18:54.824305789Z level=info msg="Executing migration" id="Add column is_default"
grafana  | logger=migrator t=2026-03-15T12:18:54.82555398Z level=info msg="Migration successfully executed" id="Add column is_default" duration=1.247954ms
grafana  | logger=migrator t=2026-03-15T12:18:54.830608401Z level=info msg="Executing migration" id="Add column frequency"
grafana  | logger=migrator t=2026-03-15T12:18:54.831797181Z level=info msg="Migration successfully executed" id="Add column frequency" duration=1.192887ms
grafana  | logger=migrator t=2026-03-15T12:18:54.836936277Z level=info msg="Executing migration" id="Add column send_reminder"
grafana  | logger=migrator t=2026-03-15T12:18:54.838134283Z level=info msg="Migration successfully executed" id="Add column send_reminder" duration=1.197623ms
grafana  | logger=migrator t=2026-03-15T12:18:54.843346422Z level=info msg="Executing migration" id="Add column disable_resolve_message"
grafana  | logger=migrator t=2026-03-15T12:18:54.844600638Z level=info msg="Migration successfully executed" id="Add column disable_resolve_message" duration=1.253537ms
grafana  | logger=migrator t=2026-03-15T12:18:54.849685945Z level=info msg="Executing migration" id="add index alert_notification org_id & name"
grafana  | logger=migrator t=2026-03-15T12:18:54.850046547Z level=info msg="Migration successfully executed" id="add index alert_notification org_id & name" duration=360.74µs
grafana  | logger=migrator t=2026-03-15T12:18:54.855046781Z level=info msg="Executing migration" id="Update alert table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.855065726Z level=info msg="Migration successfully executed" id="Update alert table charset" duration=19.415µs
grafana  | logger=migrator t=2026-03-15T12:18:54.860833484Z level=info msg="Executing migration" id="Update alert_notification table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.860857532Z level=info msg="Migration successfully executed" id="Update alert_notification table charset" duration=24.718µs
grafana  | logger=migrator t=2026-03-15T12:18:54.865911856Z level=info msg="Executing migration" id="create notification_journal table v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.866263324Z level=info msg="Migration successfully executed" id="create notification_journal table v1" duration=351.316µs
grafana  | logger=migrator t=2026-03-15T12:18:54.871337923Z level=info msg="Executing migration" id="add index notification_journal org_id & alert_id & notifier_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.871700511Z level=info msg="Migration successfully executed" id="add index notification_journal org_id & alert_id & notifier_id" duration=362.598µs
grafana  | logger=migrator t=2026-03-15T12:18:54.876872329Z level=info msg="Executing migration" id="drop alert_notification_journal"
grafana  | logger=migrator t=2026-03-15T12:18:54.877204819Z level=info msg="Migration successfully executed" id="drop alert_notification_journal" duration=332.143µs
grafana  | logger=migrator t=2026-03-15T12:18:54.882279803Z level=info msg="Executing migration" id="create alert_notification_state table v1"
grafana  | logger=migrator t=2026-03-15T12:18:54.882587696Z level=info msg="Migration successfully executed" id="create alert_notification_state table v1" duration=303.42µs
grafana  | logger=migrator t=2026-03-15T12:18:54.88780693Z level=info msg="Executing migration" id="add index alert_notification_state org_id & alert_id & notifier_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.888156856Z level=info msg="Migration successfully executed" id="add index alert_notification_state org_id & alert_id & notifier_id" duration=349.903µs
grafana  | logger=migrator t=2026-03-15T12:18:54.8935459Z level=info msg="Executing migration" id="Add for to alert table"
grafana  | logger=migrator t=2026-03-15T12:18:54.8948717Z level=info msg="Migration successfully executed" id="Add for to alert table" duration=1.325537ms
grafana  | logger=migrator t=2026-03-15T12:18:54.899946468Z level=info msg="Executing migration" id="Add column uid in alert_notification"
grafana  | logger=migrator t=2026-03-15T12:18:54.901257Z level=info msg="Migration successfully executed" id="Add column uid in alert_notification" duration=1.3104ms
grafana  | logger=migrator t=2026-03-15T12:18:54.906428166Z level=info msg="Executing migration" id="Update uid column values in alert_notification"
grafana  | logger=migrator t=2026-03-15T12:18:54.906520601Z level=info msg="Migration successfully executed" id="Update uid column values in alert_notification" duration=92.893µs
grafana  | logger=migrator t=2026-03-15T12:18:54.912112625Z level=info msg="Executing migration" id="Add unique index alert_notification_org_id_uid"
grafana  | logger=migrator t=2026-03-15T12:18:54.912514205Z level=info msg="Migration successfully executed" id="Add unique index alert_notification_org_id_uid" duration=396.847µs
grafana  | logger=migrator t=2026-03-15T12:18:54.918187569Z level=info msg="Executing migration" id="Remove unique index org_id_name"
grafana  | logger=migrator t=2026-03-15T12:18:54.918541475Z level=info msg="Migration successfully executed" id="Remove unique index org_id_name" duration=354.056µs
grafana  | logger=migrator t=2026-03-15T12:18:54.92369303Z level=info msg="Executing migration" id="Add column secure_settings in alert_notification"
grafana  | logger=migrator t=2026-03-15T12:18:54.924983889Z level=info msg="Migration successfully executed" id="Add column secure_settings in alert_notification" duration=1.290477ms
grafana  | logger=migrator t=2026-03-15T12:18:54.931787875Z level=info msg="Executing migration" id="alter alert.settings to mediumtext"
grafana  | logger=migrator t=2026-03-15T12:18:54.931806126Z level=info msg="Migration successfully executed" id="alter alert.settings to mediumtext" duration=18.769µs
grafana  | logger=migrator t=2026-03-15T12:18:54.936861216Z level=info msg="Executing migration" id="Add non-unique index alert_notification_state_alert_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.937224013Z level=info msg="Migration successfully executed" id="Add non-unique index alert_notification_state_alert_id" duration=358.948µs
grafana  | logger=migrator t=2026-03-15T12:18:54.942722786Z level=info msg="Executing migration" id="Add non-unique index alert_rule_tag_alert_id"
grafana  | logger=migrator t=2026-03-15T12:18:54.943159512Z level=info msg="Migration successfully executed" id="Add non-unique index alert_rule_tag_alert_id" duration=436.457µs
grafana  | logger=migrator t=2026-03-15T12:18:54.948322396Z level=info msg="Executing migration" id="Drop old annotation table v4"
grafana  | logger=migrator t=2026-03-15T12:18:54.948364257Z level=info msg="Migration successfully executed" id="Drop old annotation table v4" duration=42.308µs
grafana  | logger=migrator t=2026-03-15T12:18:54.953413201Z level=info msg="Executing migration" id="create annotation table v5"
grafana  | logger=migrator t=2026-03-15T12:18:54.953750361Z level=info msg="Migration successfully executed" id="create annotation table v5" duration=339.298µs
grafana  | logger=migrator t=2026-03-15T12:18:54.959201165Z level=info msg="Executing migration" id="add index annotation 0 v3"
grafana  | logger=migrator t=2026-03-15T12:18:54.959637161Z level=info msg="Migration successfully executed" id="add index annotation 0 v3" duration=436.022µs
grafana  | logger=migrator t=2026-03-15T12:18:54.964652649Z level=info msg="Executing migration" id="add index annotation 1 v3"
grafana  | logger=migrator t=2026-03-15T12:18:54.965042374Z level=info msg="Migration successfully executed" id="add index annotation 1 v3" duration=389.86µs
grafana  | logger=migrator t=2026-03-15T12:18:54.97011363Z level=info msg="Executing migration" id="add index annotation 2 v3"
grafana  | logger=migrator t=2026-03-15T12:18:54.970548967Z level=info msg="Migration successfully executed" id="add index annotation 2 v3" duration=435.311µs
grafana  | logger=migrator t=2026-03-15T12:18:54.976011764Z level=info msg="Executing migration" id="add index annotation 3 v3"
grafana  | logger=migrator t=2026-03-15T12:18:54.976405895Z level=info msg="Migration successfully executed" id="add index annotation 3 v3" duration=394.312µs
grafana  | logger=migrator t=2026-03-15T12:18:54.981620667Z level=info msg="Executing migration" id="add index annotation 4 v3"
grafana  | logger=migrator t=2026-03-15T12:18:54.981971178Z level=info msg="Migration successfully executed" id="add index annotation 4 v3" duration=345.156µs
grafana  | logger=migrator t=2026-03-15T12:18:54.987011758Z level=info msg="Executing migration" id="Update annotation table charset"
grafana  | logger=migrator t=2026-03-15T12:18:54.98702984Z level=info msg="Migration successfully executed" id="Update annotation table charset" duration=18.688µs
grafana  | logger=migrator t=2026-03-15T12:18:54.992494025Z level=info msg="Executing migration" id="Add column region_id to annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:54.993874587Z level=info msg="Migration successfully executed" id="Add column region_id to annotation table" duration=1.380177ms
grafana  | logger=migrator t=2026-03-15T12:18:54.999094727Z level=info msg="Executing migration" id="Drop category_id index"
grafana  | logger=migrator t=2026-03-15T12:18:54.999496172Z level=info msg="Migration successfully executed" id="Drop category_id index" duration=401.401µs
grafana  | logger=migrator t=2026-03-15T12:18:55.004565279Z level=info msg="Executing migration" id="Add column tags to annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.005880926Z level=info msg="Migration successfully executed" id="Add column tags to annotation table" duration=1.315383ms
grafana  | logger=migrator t=2026-03-15T12:18:55.011135872Z level=info msg="Executing migration" id="Create annotation_tag table v2"
grafana  | logger=migrator t=2026-03-15T12:18:55.01145125Z level=info msg="Migration successfully executed" id="Create annotation_tag table v2" duration=322.006µs
grafana  | logger=migrator t=2026-03-15T12:18:55.016506083Z level=info msg="Executing migration" id="Add unique index annotation_tag.annotation_id_tag_id"
grafana  | logger=migrator t=2026-03-15T12:18:55.016898Z level=info msg="Migration successfully executed" id="Add unique index annotation_tag.annotation_id_tag_id" duration=391.861µs
grafana  | logger=migrator t=2026-03-15T12:18:55.022008971Z level=info msg="Executing migration" id="drop index UQE_annotation_tag_annotation_id_tag_id - v2"
grafana  | logger=migrator t=2026-03-15T12:18:55.02234551Z level=info msg="Migration successfully executed" id="drop index UQE_annotation_tag_annotation_id_tag_id - v2" duration=336.369µs
grafana  | logger=migrator t=2026-03-15T12:18:55.027619516Z level=info msg="Executing migration" id="Rename table annotation_tag to annotation_tag_v2 - v2"
grafana  | logger=migrator t=2026-03-15T12:18:55.030887023Z level=info msg="Migration successfully executed" id="Rename table annotation_tag to annotation_tag_v2 - v2" duration=3.264779ms
grafana  | logger=migrator t=2026-03-15T12:18:55.036677747Z level=info msg="Executing migration" id="Create annotation_tag table v3"
grafana  | logger=migrator t=2026-03-15T12:18:55.036960612Z level=info msg="Migration successfully executed" id="Create annotation_tag table v3" duration=282.883µs
grafana  | logger=migrator t=2026-03-15T12:18:55.042717281Z level=info msg="Executing migration" id="create index UQE_annotation_tag_annotation_id_tag_id - Add unique index annotation_tag.annotation_id_tag_id V3"
grafana  | logger=migrator t=2026-03-15T12:18:55.043193807Z level=info msg="Migration successfully executed" id="create index UQE_annotation_tag_annotation_id_tag_id - Add unique index annotation_tag.annotation_id_tag_id V3" duration=477.119µs
grafana  | logger=migrator t=2026-03-15T12:18:55.048279792Z level=info msg="Executing migration" id="copy annotation_tag v2 to v3"
grafana  | logger=migrator t=2026-03-15T12:18:55.048431725Z level=info msg="Migration successfully executed" id="copy annotation_tag v2 to v3" duration=152.484µs
grafana  | logger=migrator t=2026-03-15T12:18:55.053456828Z level=info msg="Executing migration" id="drop table annotation_tag_v2"
grafana  | logger=migrator t=2026-03-15T12:18:55.053719482Z level=info msg="Migration successfully executed" id="drop table annotation_tag_v2" duration=262.351µs
grafana  | logger=migrator t=2026-03-15T12:18:55.059044531Z level=info msg="Executing migration" id="Update alert annotations and set TEXT to empty"
grafana  | logger=migrator t=2026-03-15T12:18:55.059182158Z level=info msg="Migration successfully executed" id="Update alert annotations and set TEXT to empty" duration=137.711µs
grafana  | logger=migrator t=2026-03-15T12:18:55.064252766Z level=info msg="Executing migration" id="Add created time to annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.065628028Z level=info msg="Migration successfully executed" id="Add created time to annotation table" duration=1.374777ms
grafana  | logger=migrator t=2026-03-15T12:18:55.070630506Z level=info msg="Executing migration" id="Add updated time to annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.07198121Z level=info msg="Migration successfully executed" id="Add updated time to annotation table" duration=1.346434ms
grafana  | logger=migrator t=2026-03-15T12:18:55.07719659Z level=info msg="Executing migration" id="Add index for created in annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.077592281Z level=info msg="Migration successfully executed" id="Add index for created in annotation table" duration=396.162µs
grafana  | logger=migrator t=2026-03-15T12:18:55.082686065Z level=info msg="Executing migration" id="Add index for updated in annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.083081947Z level=info msg="Migration successfully executed" id="Add index for updated in annotation table" duration=396.062µs
grafana  | logger=migrator t=2026-03-15T12:18:55.088435422Z level=info msg="Executing migration" id="Convert existing annotations from seconds to milliseconds"
grafana  | logger=migrator t=2026-03-15T12:18:55.088560263Z level=info msg="Migration successfully executed" id="Convert existing annotations from seconds to milliseconds" duration=124.986µs
grafana  | logger=migrator t=2026-03-15T12:18:55.093926748Z level=info msg="Executing migration" id="Add epoch_end column"
grafana  | logger=migrator t=2026-03-15T12:18:55.095338142Z level=info msg="Migration successfully executed" id="Add epoch_end column" duration=1.411191ms
grafana  | logger=migrator t=2026-03-15T12:18:55.100574854Z level=info msg="Executing migration" id="Add index for epoch_end"
grafana  | logger=migrator t=2026-03-15T12:18:55.100999045Z level=info msg="Migration successfully executed" id="Add index for epoch_end" duration=424.054µs
grafana  | logger=migrator t=2026-03-15T12:18:55.106011501Z level=info msg="Executing migration" id="Make epoch_end the same as epoch"
grafana  | logger=migrator t=2026-03-15T12:18:55.106089744Z level=info msg="Migration successfully executed" id="Make epoch_end the same as epoch" duration=78.686µs
grafana  | logger=migrator t=2026-03-15T12:18:55.111352987Z level=info msg="Executing migration" id="Move region to single row"
grafana  | logger=migrator t=2026-03-15T12:18:55.111546678Z level=info msg="Migration successfully executed" id="Move region to single row" duration=194.162µs
grafana  | logger=migrator t=2026-03-15T12:18:55.116656804Z level=info msg="Executing migration" id="Remove index org_id_epoch from annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.117016076Z level=info msg="Migration successfully executed" id="Remove index org_id_epoch from annotation table" duration=364.975µs
grafana  | logger=migrator t=2026-03-15T12:18:55.122091382Z level=info msg="Executing migration" id="Remove index org_id_dashboard_id_panel_id_epoch from annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.122432489Z level=info msg="Migration successfully executed" id="Remove index org_id_dashboard_id_panel_id_epoch from annotation table" duration=340.97µs
grafana  | logger=migrator t=2026-03-15T12:18:55.127663744Z level=info msg="Executing migration" id="Add index for org_id_dashboard_id_epoch_end_epoch on annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.128084778Z level=info msg="Migration successfully executed" id="Add index for org_id_dashboard_id_epoch_end_epoch on annotation table" duration=420.765µs
grafana  | logger=migrator t=2026-03-15T12:18:55.133110241Z level=info msg="Executing migration" id="Add index for org_id_epoch_end_epoch on annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.133517018Z level=info msg="Migration successfully executed" id="Add index for org_id_epoch_end_epoch on annotation table" duration=406.417µs
grafana  | logger=migrator t=2026-03-15T12:18:55.138541328Z level=info msg="Executing migration" id="Remove index org_id_epoch_epoch_end from annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.138872883Z level=info msg="Migration successfully executed" id="Remove index org_id_epoch_epoch_end from annotation table" duration=331.26µs
grafana  | logger=migrator t=2026-03-15T12:18:55.144533491Z level=info msg="Executing migration" id="Add index for alert_id on annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.145011499Z level=info msg="Migration successfully executed" id="Add index for alert_id on annotation table" duration=477.712µs
grafana  | logger=migrator t=2026-03-15T12:18:55.150056042Z level=info msg="Executing migration" id="Increase tags column to length 4096"
grafana  | logger=migrator t=2026-03-15T12:18:55.150070436Z level=info msg="Migration successfully executed" id="Increase tags column to length 4096" duration=14.893µs
grafana  | logger=migrator t=2026-03-15T12:18:55.155104039Z level=info msg="Executing migration" id="Increase prev_state column to length 40 not null"
grafana  | logger=migrator t=2026-03-15T12:18:55.155118351Z level=info msg="Migration successfully executed" id="Increase prev_state column to length 40 not null" duration=14.846µs
grafana  | logger=migrator t=2026-03-15T12:18:55.160680828Z level=info msg="Executing migration" id="Increase new_state column to length 40 not null"
grafana  | logger=migrator t=2026-03-15T12:18:55.160699311Z level=info msg="Migration successfully executed" id="Increase new_state column to length 40 not null" duration=19.353µs
grafana  | logger=migrator t=2026-03-15T12:18:55.165831529Z level=info msg="Executing migration" id="Add dashboard_uid column to annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.167225196Z level=info msg="Migration successfully executed" id="Add dashboard_uid column to annotation table" duration=1.393758ms
grafana  | logger=migrator t=2026-03-15T12:18:55.172339914Z level=info msg="Executing migration" id="Add missing dashboard_uid to annotation table"
grafana  | logger=migrator t=2026-03-15T12:18:55.172363638Z level=info msg="Starting batched dashboard_uid migration for annotations (newest first)" batchSize=5000
grafana  | logger=migrator t=2026-03-15T12:18:55.172717852Z level=info msg="Completed dashboard_uid migration for annotations" totalUpdated=0
